track_id,track_name,artist,genre,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,loudness,popularity
1INWPr855fwWdAOeecbu0W,Let's Twist Again,Chubby Checker,adult standards,0.604,0.7090000000000001,0.907,0.0987,0.158,0.0,0.0551,167.832,-6.377000000000002,65
62GYoGszQfROZswLee6W3O,Give Me the Night,George Benson,adult standards,0.85,0.466,0.86,0.314,0.0555,0.0234,0.129,109.936,-15.673,65
2Pxqs0WmxxHTV5QaTdmt3Q,Wind Beneath My Wings,Bette Midler,adult standards,0.51,0.458,0.177,0.551,0.0289,0.0,0.0853,123.694,-7.566,65
6cPLCU7hKjgjvLWzCevl7R,Vivo per lei,Andrea Bocelli,adult standards,0.5329999999999999,0.456,0.289,0.703,0.0265,0.0,0.18,136.11700000000002,-6.392,65
4pP5xVUYEZljcmfyYFQXsx,Through The Years - Single Version,Kenny Rogers,adult standards,0.5870000000000001,0.393,0.271,0.225,0.028,0.0,0.107,131.266,-11.455,65
47otoIkhx3fkdivEXL5OB6,Rudolph The Red-Nosed Reindeer,Burl Ives,adult standards,0.67,0.275,0.8059999999999999,0.6709999999999999,0.0385,0.0,0.199,152.649,-12.755,65
7GHKA8GIMcND6c5nN1sFnD,Sexbomb,Tom Jones,adult standards,0.8009999999999999,0.8759999999999999,0.932,0.144,0.0446,1.3800000000000008e-05,0.104,122.979,-3.94,65
01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,Seals and Crofts,adult standards,0.49,0.581,0.318,0.5529999999999999,0.0388,0.0177,0.0764,88.71799999999998,-6.566,65
2WthqeuPLwn0CHwCMrlt6L,I Finally Found Someone (feat. Bryan Adams),Barbra Streisand,adult standards,0.562,0.224,0.0707,0.674,0.0289,0.0,0.127,139.009,-15.069,65
7GqIDx2QVGOpd4r1fZaUUW,25 or 6 to 4 - 2002 Remaster,Chicago,adult standards,0.604,0.905,0.723,0.309,0.0578,0.0632,0.0837,147.44799999999995,-7.059,65
0tXPhc8LvM4dPvoRwI66XQ,I'll Be Home for Christmas,Michael Bublé,adult standards,0.282,0.101,0.141,0.934,0.0315,5.05e-05,0.159,83.13,-14.657,65
4smkJW6uzoHxGReZqqwHS5,I'll Be Seeing You,Billie Holiday,adult standards,0.355,0.0304,0.188,0.989,0.0361,0.0555,0.116,90.495,-20.479,65
1BWsOxeMx83OrKGCV4gxly,I Feel the Earth Move,Carole King,adult standards,0.711,0.5760000000000001,0.645,0.648,0.0305,0.00226,0.0528,120.116,-8.783999999999999,65
2nfMrwg3aRhSAv4HX7IzJL,Said I Loved You...But I Lied,Michael Bolton,adult standards,0.547,0.569,0.4320000000000001,0.189,0.0271,7.05e-06,0.156,159.713,-8.644,65
1oDCK7PW72XEZ1pE5rh87A,Smile,Nat King Cole,adult standards,0.226,0.136,0.263,0.862,0.0327,8.07e-06,0.302,79.37,-19.203,65
1UH4viviUjZnS9aWgPGrk0,La vie en rose - Single Version,Louis Armstrong,adult standards,0.507,0.0779,0.326,0.866,0.0544,0.00275,0.108,70.808,-12.099,65
2IcqY68BxP1ONPi3ME6aje,"Evergreen (Love Theme from, ""A Star Is Born"")",Barbra Streisand,adult standards,0.335,0.303,0.186,0.932,0.0315,0.0271,0.0907,114.224,-10.943,65
2r008pcfVYc0zgQvSRqUJE,I'd Really Love to See You Tonight,England Dan & John Ford Coley,adult standards,0.62,0.556,0.5920000000000001,0.184,0.0336,0.0,0.301,119.172,-12.044,65
4UDmDIqJIbrW0hMBQMFOsM,Stayin' Alive,Bee Gees,adult standards,0.7070000000000001,0.535,0.6409999999999999,0.113,0.0436,0.00615,0.0884,103.644,-19.793,65
3zxklD2EGecZre9MjEEvIU,Blue Bayou,Linda Ronstadt,adult standards,0.732,0.161,0.5,0.7390000000000001,0.0306,0.000379,0.105,95.21,-12.817,65
0S8ibKBl3tjRmYbZhGHNhG,Only You (And You Alone),The Platters,adult standards,0.419,0.331,0.322,0.932,0.0293,0.0,0.102,80.64699999999998,-10.497,65
2aEeghgUcnu75tzcolFMfs,La Bamba - Single Version,Ritchie Valens,adult standards,0.516,0.809,0.939,0.787,0.0545,0.000331,0.303,75.09899999999998,-6.419,65
5OkKOkdVTKFrYi6GWXkMzR,Volare (Nel Blu Di Pinto Di Blu) - Remastered,Dean Martin,adult standards,0.612,0.144,0.343,0.88,0.0352,0.0,0.203,128.629,-12.204,65
6UXXeFqMBGiqjkzQzkMT3E,Tragedy,Bee Gees,adult standards,0.665,0.532,0.81,0.0889,0.0277,0.0109,0.296,117.955,-10.793,64
0aW5JH6RnfTv5cGvPS3cca,Without You,Air Supply,adult standards,0.371,0.509,0.291,0.123,0.0302,0.000964,0.381,128.618,-6.426,64
3QksrtI9VFCBHWA4rgvcV8,"Theme From New York, New York",Frank Sinatra,adult standards,0.408,0.414,0.5760000000000001,0.282,0.0297,0.0,0.153,107.469,-11.083,64
7JOyY9GA3P2Evx50oetDKb,Tonight I Celebrate My Love,Peabo Bryson,adult standards,0.482,0.211,0.158,0.8029999999999999,0.0318,1.36e-05,0.154,116.902,-14.518,64
1LGqJ3nvxpVXDWpEzq4DJD,All of Me (with Eddie Heywood & His Orchestra),Billie Holiday,adult standards,0.504,0.0644,0.403,0.972,0.0408,4.36e-06,0.174,106.994,-14.754,64
5Vrczz39CvlD3OGCa6utoA,Grease - 2007 Remaster,Frankie Valli,adult standards,0.82,0.464,0.872,0.156,0.0481,0.0,0.101,109.374,-8.45,64
1K1nzhbKCNmrNXi9B07mPF,Forever In Blue Jeans,Neil Diamond,adult standards,0.706,0.39,0.8390000000000001,0.0221,0.0324,3.81e-05,0.0944,90.584,-13.673,64
09bRmFRViBORKQ2miwp04P,Even the Nights Are Better,Air Supply,adult standards,0.434,0.507,0.236,0.565,0.0358,0.0,0.161,115.309,-10.422,64
4SrJyRdyHYxxkcVMQ3QkGE,Corcovado (Quiet Nights Of Quiet Stars),Stan Getz,adult standards,0.5720000000000001,0.152,0.339,0.961,0.0408,0.000432,0.136,127.497,-15.658,64
69RH84na5iUNwrwxpgjC5j,Where Did Our Love Go,The Supremes,adult standards,0.5660000000000001,0.49,0.847,0.7909999999999999,0.0414,1.42e-05,0.0919,134.934,-10.867,64
0FGxAEMIE5GhyFqFMHRWaO,"Endless Love - From ""The Endless Love"" Soundtrack",Lionel Richie,adult standards,0.456,0.332,0.237,0.665,0.025,0.000248,0.138,93.633,-9.775,64
2FkCjtQ1lYsf71s2FAS8hE,The Great Pretender,The Platters,adult standards,0.425,0.401,0.531,0.943,0.0315,3.44e-06,0.072,115.71,-9.427,64
5z3ZDMP02xF33yCvPFnct3,Don't Know Much (with Aaron Neville),Linda Ronstadt,adult standards,0.401,0.285,0.267,0.657,0.0327,1.13e-05,0.158,130.465,-11.005,64
0AQqrtK1pULuwZUXhwaaDz,All By Myself,Eric Carmen,adult standards,0.376,0.373,0.111,0.8270000000000001,0.0305,0.8320000000000001,0.15,116.074,-9.184,64
2NtqZmfRIDkXJ2YvY2Kv1F,Lido Shuffle,Boz Scaggs,adult standards,0.593,0.7829999999999999,0.6459999999999999,0.0165,0.0358,7.26e-05,0.1669999999999999,141.345,-4.716,64
7gkboYtvhuXNS4EUwmFPcw,Feel Like Makin' Love,Roberta Flack,adult standards,0.6809999999999999,0.264,0.6920000000000001,0.833,0.0309,0.441,0.103,93.809,-21.861,64
0cAhE2iDJApegDnVRx6fCK,Twelve Days Of Christmas,Bing Crosby,adult standards,0.6409999999999999,0.413,0.8340000000000001,0.926,0.0435,0.0,0.191,143.52200000000005,-5.624,64
53cumdNGYE6NFmGL0zHvx7,Mistletoe And Holly,Frank Sinatra,adult standards,0.621,0.147,0.346,0.821,0.0374,0.0,0.0754,110.62,-11.111,64
48D177fBErMz5p4zeAW1N5,Unforgettable (Duet with Nat King Cole),Natalie Cole,adult standards,0.307,0.289,0.145,0.851,0.0281,0.000126,0.0798,85.948,-13.369000000000002,64
5D30yNI3b0HAuaBWAGOImI,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",Perry Como,adult standards,0.143,0.134,0.107,0.952,0.0324,0.00144,0.208,85.992,-17.292,64
0APt4t1Dab58sYmGQ4jgij,Where You Lead,Carole King,adult standards,0.784,0.459,0.931,0.763,0.0304,1.28e-06,0.0684,106.957,-10.446,64
39lnzOIUCSNaQmgBHoz7rt,Everyday,Buddy Holly,adult standards,0.747,0.219,0.498,0.584,0.0371,2.57e-05,0.107,135.562,-12.562,64
0elmUoU7eMPwZX1Mw1MnQo,The Way You Look Tonight,Frank Sinatra,adult standards,0.622,0.24,0.5870000000000001,0.7979999999999999,0.0363,0.0,0.142,132.234,-14.067,64
0Hja9zlVQHC768PsPjWscW,Sabor a Mí,Eydie Gormé,adult standards,0.6509999999999999,0.376,0.593,0.809,0.0435,1.72e-06,0.13,97.011,-11.32,64
5mwzpzRue1SBWwrbbhXfbf,You Win Again,Bee Gees,adult standards,0.547,0.831,0.909,0.0874,0.0319,8.34e-06,0.222,168.581,-11.298,64
6OJdXv1Q5OdLgYolFEunJ4,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,Bing Crosby,adult standards,0.336,0.194,0.192,0.986,0.0322,0.00259,0.067,106.325,-15.1,64
2VsCE6ui7N4IRzGIGT7Di8,O Christmas Tree,Tony Bennett,adult standards,0.5710000000000001,0.0982,0.0857,0.949,0.0425,1.71e-06,0.109,74.271,-14.34,64
4wLZ4zPM9c4oe1VV8ejdWV,Home,Michael Bublé,adult standards,0.608,0.37,0.349,0.8440000000000001,0.0306,1.87e-05,0.112,127.631,-9.207,64
1vZTgn4JXWMahR8r99ug5H,The Way We Were,Barbra Streisand,adult standards,0.264,0.32,0.171,0.885,0.0325,0.00141,0.134,138.108,-11.716,64
0gZXockVcE7rEhSf4mcGLO,Guitar Man,Bread,adult standards,0.5529999999999999,0.506,0.51,0.144,0.046,3.78e-06,0.438,143.278,-13.271,64
2iXcvnD3d1gfLBum0cE5Eg,Tutti Frutti,Little Richard,adult standards,0.555,0.6579999999999999,0.937,0.7929999999999999,0.0541,0.0,0.118,184.835,-3.866,64
3uA8SjMyDtwtt0jLPMQbVD,D (Half Moon),DEAN,adult standards,0.512,0.765,0.519,0.246,0.136,0.0,0.0573,169.709,-5.252000000000002,64
6AeyHqzNHJthYJbn0tvJ4b,You've Lost That Lovin' Feelin' - Single Version,The Righteous Brothers,adult standards,0.369,0.305,0.376,0.522,0.0267,0.0,0.0579,94.791,-14.303,64
52FlwUMMDnTK8TGkCag9Jd,Stop! In The Name Of Love - Single Version,The Supremes,adult standards,0.612,0.444,0.503,0.531,0.0293,0.0,0.126,114.961,-12.752,64
7yED4n2U8RR5LKZVmisiev,The Way You Look Tonight,Tony Bennett,adult standards,0.421,0.0533,0.111,0.946,0.0405,0.000437,0.131,111.996,-22.052,64
4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),Harry Belafonte,adult standards,0.797,0.105,0.419,0.885,0.0969,0.000116,0.108,122.545,-16.881,64
7gfAYm7X5HMSuKcO4dy8Wi,Loco in Acapulco,Four Tops,adult standards,0.818,0.705,0.965,0.413,0.0329,0.0,0.0269,123.436,-9.609,64
6Uekkm0MOVT4WznQy0ktVR,God Rest Ye Merry Gentlemen,Bing Crosby,adult standards,0.466,0.213,0.693,0.984,0.0448,9.58e-05,0.428,97.075,-12.009,64
5aJP0MZjb8LtPAT5WicCZm,The Happiest Christmas Tree,Nat King Cole,adult standards,0.499,0.456,0.94,0.753,0.4,0.0,0.861,205.882,-11.528,64
7FS541dJh3iQAEXEZoDhE6,Twistin' the Night Away,Sam Cooke,adult standards,0.458,0.8009999999999999,0.93,0.691,0.0565,0.0,0.328,160.547,-7.83,64
0rHToGels2lt8Y0mCYoF90,Deck The Hall,Nat King Cole,adult standards,0.684,0.4370000000000001,0.964,0.742,0.0491,1.58e-05,0.224,107.607,-10.522,63
7qUTZEf6bgiApJEXpMAH5y,Can't Smile Without You,Barry Manilow,adult standards,0.419,0.516,0.476,0.494,0.0335,4.41e-06,0.148,97.884,-9.937,63
56ilrbKJF2bph5W6eZaM5E,Longer,Dan Fogelberg,adult standards,0.308,0.0427,0.383,0.865,0.0336,0.0,0.179,158.399,-24.709,63
3zqvox7nyhykHe7WS8w9Rm,It's Sad to Belong - Single Version,England Dan & John Ford Coley,adult standards,0.517,0.309,0.539,0.374,0.0356,2.36e-06,0.102,136.209,-16.463,63
1GjQLnGAfpv3rWW1K9Ll8p,Winter Wonderland,Michael Bublé,adult standards,0.462,0.474,0.387,0.643,0.0472,0.0,0.0812,123.648,-5.938,63
2hw2fDtNPkIowTNuQRmlnN,Sometimes When We Touch,Dan Hill,adult standards,0.589,0.348,0.28,0.685,0.038,3.2e-06,0.0849,119.374,-11.032,63
5iGleL7HpEThuuYQ3us2jh,Moon River(Vocal Audrey Hepburn),Henry Mancini,adult standards,0.39,0.0235,0.155,0.937,0.0345,0.00128,0.099,133.403,-19.695,63
3QnHWkNMY2mpy494Bis0ly,I Just Want To Make Love To You - Single Version,Etta James,adult standards,0.642,0.523,0.654,0.772,0.11,3.26e-06,0.527,101.635,-8.579,63
0nlZjTPzW6S9JIESuGfImT,Lowdown,Boz Scaggs,adult standards,0.662,0.7879999999999999,0.929,0.0812,0.0635,0.141,0.0351,116.499,-5.544,63
3oAWTk92mZBxKBOKf8mR5v,Summertime Blues,Eddie Cochran,adult standards,0.7140000000000001,0.8859999999999999,0.954,0.116,0.0554,0.184,0.18,156.351,-8.629,63
09OojFvtrM9YRzRjnXqJjA,Rockin' Around the Christmas Tree,Brenda Lee,adult standards,0.682,0.6409999999999999,0.826,0.568,0.0386,0.0,0.224,141.002,-8.915,63
299lFlaAsNQdgbIZNPmIA0,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,adult standards,0.388,0.145,0.0911,0.978,0.0318,6.86e-06,0.0997,75.47399999999998,-19.697,63
5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,Dean Martin,adult standards,0.366,0.391,0.461,0.8540000000000001,0.0425,0.0,0.352,119.182,-12.322,63
4BgkhT5HythXhIBqU2WvhX,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Medley / Remastered 2006,Bing Crosby,adult standards,0.283,0.243,0.338,0.964,0.0316,0.000381,0.341,86.79899999999998,-15.178,63
4IVyX0UJzGyUk0MLiz1jVJ,Let's Fall In Love,Diana Krall,adult standards,0.615,0.177,0.383,0.82,0.0465,0.000186,0.135,124.558,-16.925,63
0QGwOFQChzflLAmPq5NwKo,A Teenager In Love,Dion & The Belmonts,adult standards,0.555,0.377,0.619,0.6709999999999999,0.0295,0.0,0.128,78.986,-9.123,63
3E5ndyOfO6vFDEIE42HA8o,Mack the Knife,Bobby Darin,adult standards,0.5489999999999999,0.529,0.464,0.76,0.108,0.0,0.206,82.755,-12.291,63
2vSxjnyrWrtxyfzO47EX6q,Smoke Gets In Your Eyes,The Platters,adult standards,0.203,0.295,0.285,0.92,0.0323,2.05e-06,0.173,171.222,-11.155,63
373yGkNo74RZgmQgTiR8xK,It's Only A Paper Moon,Ella Fitzgerald,adult standards,0.7609999999999999,0.103,0.53,0.944,0.0416,0.0,0.127,114.044,-16.964000000000002,63
3bMfUUpzUzqWp9II00yRhE,Christmas Time Is Here - Vocal - Album Version,Vince Guaraldi Trio,adult standards,0.3670000000000001,0.122,0.104,0.984,0.0319,4.370000000000001e-05,0.172,75.265,-21.34,63
1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,adult standards,0.7,0.138,0.49,0.902,0.0612,0.0,0.185,84.48700000000002,-12.347,63
7aoJg1wQEqMx1t875H5fww,Morning Sun,Melody Gardot,adult standards,0.514,0.261,0.201,0.764,0.0436,0.128,0.0911,134.811,-14.968,63
74jZhGv0fdLaf9q8AZZ15k,Please Mr. Postman,Carpenters,adult standards,0.664,0.547,0.964,0.139,0.0281,1.79e-06,0.239,132.94299999999998,-11.594,63
4JLcAU2xY90qTkTSNM1lUa,Bang Bang (My Baby Shot Me Down),Nancy Sinatra,adult standards,0.433,0.174,0.366,0.982,0.0537,0.101,0.111,95.802,-18.791,63
2ozTcQyZQmm9tSmc4VZfwU,Laughter In The Rain,Neil Sedaka,adult standards,0.495,0.613,0.924,0.348,0.0239,0.0058,0.0406,100.535,-9.463,63
4YGlRLe6TeBRiXFByBqldf,The Way You Look Tonight,Michael Bublé,adult standards,0.642,0.483,0.452,0.5489999999999999,0.028,0.000282,0.251,109.995,-10.486,63
3m2gfwcxl77ojJTWH3wZkb,Santa Baby,Michael Bublé,adult standards,0.6409999999999999,0.0964,0.357,0.835,0.0399,2.95e-05,0.11,76.273,-12.995,63
5tE2kEW1Jom3Qc93UPBT79,All Right,Christopher Cross,adult standards,0.711,0.647,0.504,0.17,0.0353,0.0,0.234,132.752,-5.225,63
1N5cFf4F9LNfov7GCGWpQc,Silent Night,Michael Bublé,adult standards,0.24,0.124,0.113,0.959,0.0308,0.0237,0.103,80.986,-14.542,63
2hg8QxxDob0JR3ahlUP8bp,We Wish You A Merry Christmas,John Denver,adult standards,0.6779999999999999,0.353,0.777,0.8140000000000001,0.0716,0.0,0.0904,84.545,-15.636,63
7oHymG8r14Iv9zn5hFTNax,Can't Take My Eyes Off You,Engelbert Humperdinck,adult standards,0.5379999999999999,0.536,0.54,0.473,0.036,0.0,0.18,119.31,-10.36,63
5vtOJrmovXGxGsnAck694H,Fields Of Gold,Eva Cassidy,adult standards,0.461,0.0859,0.31,0.974,0.0309,1.12e-06,0.077,79.817,-14.675999999999998,63
0rKPoDE9Bm4OcZeyHrHZnV,Just Once - New Version,James Ingram,adult standards,0.622,0.49,0.324,0.688,0.0342,0.0,0.103,143.863,-7.4860000000000015,63
1uRKT2LRANv4baowBWHfDS,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,adult standards,0.8109999999999999,0.8590000000000001,0.784,0.205,0.168,3.73e-06,0.0761,90.686,-6.317,63
6crfO56bDm0RjpctUuGs5X,I'm In The Mood For Love,Julie London,adult standards,0.581,0.0543,0.175,0.963,0.0466,0.000274,0.0968,124.185,-14.595,63
3O4s2m47MFhnGqmpkjoKYk,Leader of the Band,Dan Fogelberg,adult standards,0.628,0.159,0.505,0.872,0.0333,0.0,0.111,135.003,-14.363,63
6JHXiRD1QjMK1N6AQEnL04,Biggest Part of Me,Ambrosia,adult standards,0.498,0.723,0.882,0.238,0.05,0.0,0.353,153.227,-8.052999999999999,63
3sDdyBHQ60Cs1opmIyRvhp,Happy Holiday / The Holiday Season,Andy Williams,adult standards,0.505,0.451,0.7440000000000001,0.727,0.0329,0.0,0.233,74.347,-10.193,63
1zW2csx1vVJrKfvDrFQNVt,Jump in the Line,Harry Belafonte,adult standards,0.594,0.889,0.8,0.768,0.246,0.0,0.124,116.187,-7.775,63
7zmVAVcT1oho7iWJGpApkE,Summer Wine,Nancy Sinatra,adult standards,0.321,0.664,0.57,0.447,0.0326,0.0,0.138,139.235,-5.902,63
6V9VCm1zOY2lGR80RehJ9i,Wichita Lineman - Remastered 2001,Glen Campbell,adult standards,0.192,0.392,0.391,0.326,0.0328,0.000199,0.248,172.312,-11.667,63
4OJFkrRQqol4FsPesF8eu4,Saturday in the Park - 2002 Remaster,Chicago,adult standards,0.6679999999999999,0.76,0.61,0.1369999999999999,0.034,0.0,0.0803,114.378,-6.831,63
5P11rW6aJErF37MTfRZS31,"Hallelujah, I Love Her So",Ray Charles,adult standards,0.696,0.547,0.623,0.792,0.1689999999999999,0.0,0.155,73.203,-5.954,63
27TJMHguLnuW3y2UPqXeC2,Frosty the Snowman (feat. The Puppini Sisters),Michael Bublé,adult standards,0.49,0.591,0.8290000000000001,0.6609999999999999,0.0515,0.0,0.249,147.381,-4.838,62
2x6pbpjVGjiWCcH89IK8AX,Breaking Up Is Hard to Do,Neil Sedaka,adult standards,0.743,0.799,0.965,0.6990000000000001,0.0375,0.0,0.0635,116.112,-5.466,62
23IK8TF2MSiLnuEjaYPfVV,Nightshift,Commodores,adult standards,0.727,0.5589999999999999,0.393,0.62,0.0392,0.0114,0.0629,105.06,-10.194,62
0bwy3sGHeYwng2Ioicq6wf,Will You Love Me Tomorrow,The Shirelles,adult standards,0.55,0.382,0.464,0.312,0.0263,1.11e-05,0.221,136.128,-6.428999999999999,62
0JkIre0YxNmKGMU5V7ZiDx,Coward Of The County,Kenny Rogers,adult standards,0.652,0.433,0.675,0.134,0.0588,7.37e-06,0.146,91.471,-12.843,62
0JCfVb2qlq79Q479BUb0jK,Alone Again (Naturally),Diana Krall,adult standards,0.608,0.208,0.239,0.951,0.0316,0.0,0.131,70.9,-11.824000000000002,62
0PkBTqRtN25z3oKasWoKlj,Only the Lonely,Roy Orbison,adult standards,0.57,0.529,0.934,0.377,0.028,0.00509,0.203,123.273,-10.769,62
6yhLR2sVn1IfsScVrR4ocr,"Whatever Will Be, Will Be (Que Sera, Sera) (with Frank DeVol & His Orchestra)",Doris Day,adult standards,0.416,0.341,0.7759999999999999,0.8640000000000001,0.0391,0.0,0.7240000000000001,177.229,-10.749,62
4SWAozNLRfZXF25ghKqm2q,The Christmas Song,Michael Bublé,adult standards,0.226,0.17,0.162,0.872,0.0336,0.000119,0.102,163.863,-12.614,62
1xaTXPoDk4VOU9XhYX4KJM,A Nightingale Sang In Berkeley Square,Stan Getz,adult standards,0.425,0.0429,0.255,0.951,0.0408,0.0184,0.148,96.097,-24.86,62
49RUdNvwSiUTC8fBh4KKoC,Nobody Does It Better,Carly Simon,adult standards,0.368,0.403,0.338,0.703,0.0288,7.66e-06,0.202,135.384,-12.699000000000002,62
4l9hml2UCnxoNI3yCdL1BW,My Funny Valentine,Chet Baker,adult standards,0.438,0.0075599999999999,0.277,0.941,0.0382,0.00643,0.109,133.32,-26.44,62
3QKJELWORZZ7rUZDWeMWSA,Agua De Beber,Astrud Gilberto,adult standards,0.653,0.319,0.845,0.439,0.0364,0.0,0.0906,147.858,-17.813,62
5y8zb3grlQonjdqd27K39T,A Kiss To Build A Dream On - Single Version,Louis Armstrong,adult standards,0.723,0.0811,0.36,0.779,0.0631,0.0,0.509,88.044,-14.113,62
11fNLqDB47gMKj7BHhR2Qr,Wake up Little Susie,The Everly Brothers,adult standards,0.7090000000000001,0.62,0.936,0.318,0.034,0.0,0.0426,93.723,-9.382,62
3xsOtNxtBW0oTI1OWKAzTm,Walk on By,Dionne Warwick,adult standards,0.7,0.33,0.524,0.7190000000000001,0.0303,8.6e-05,0.136,98.605,-9.027,62
0LXljhKMUgoLv8tLwZ1hmf,(You Make Me Feel Like) A Natural Woman,Carole King,adult standards,0.624,0.158,0.303,0.953,0.0289,0.00135,0.112,85.492,-13.059,62
2OARIMw1hpehr86Iwmv04c,Peggy Sue,Buddy Holly,adult standards,0.6759999999999999,0.424,0.493,0.947,0.0329,0.000494,0.119,148.373,-8.132,62
4wOKTOwGVrie2GIbCMEe7U,I Am...I Said - Single Version,Neil Diamond,adult standards,0.246,0.375,0.511,0.141,0.0272,4.97e-06,0.109,90.53,-14.409,62
50RwvvEKX5Q7AZt8FTAwIF,That'll Be The Day,Buddy Holly,adult standards,0.536,0.637,0.7979999999999999,0.467,0.0343,0.0,0.0838,115.24,-7.774,62
3wwXUFIYX044Tqiy3AFpLO,Something Stupid (feat. Reese Witherspoon),Michael Bublé,adult standards,0.573,0.7190000000000001,0.5479999999999999,0.5720000000000001,0.026,0.0005549999999999,0.332,99.349,-5.502000000000002,62
3aCbwWCYCT3MJjZeUnlcp4,Baby I Need Your Loving,Four Tops,adult standards,0.632,0.6859999999999999,0.65,0.4370000000000001,0.0395,0.0,0.193,121.414,-6.1160000000000005,62
4tS8xQfyPGc7f4lJ1JP6BX,A Whole New World (Aladdin's Theme),Peabo Bryson,adult standards,0.516,0.32,0.131,0.627,0.0303,0.0,0.144,107.894,-10.487,62
2gbCG4Rt9984UZ7Tc0dIFd,White Christmas (with Shania Twain),Michael Bublé,adult standards,0.628,0.484,0.642,0.469,0.0319,1.23e-05,0.126,63.476000000000006,-7.587999999999999,62
4pCNJwixy2ImFncaPY2yE2,Love Will Keep Us Together,Captain & Tennille,adult standards,0.621,0.7879999999999999,0.926,0.354,0.0314,0.0,0.305,129.62,-4.3260000000000005,62
7caj6X6NMX3tlhWnu1du6V,We Belong Together,Ritchie Valens,adult standards,0.684,0.247,0.768,0.872,0.0281,0.000166,0.113,106.522,-13.71,62
5yQ9iMZXGcr5rlO4hoLsP4,"What'd I Say, Pt. 1 & 2",Ray Charles,adult standards,0.54,0.6809999999999999,0.794,0.8079999999999999,0.0508,0.0,0.162,88.385,-5.44,62
1V4NaFlrUCK49MXcdOcVeS,They Can't Take That Away From Me,Ella Fitzgerald,adult standards,0.563,0.136,0.368,0.87,0.0683,0.0,0.106,104.928,-17.402,62
79nJj5dMyTsUzKvN5jUXsJ,I Can't Stop Loving You,Ray Charles,adult standards,0.31,0.279,0.377,0.815,0.0308,0.0,0.318,79.39699999999998,-13.552,62
0qLqqJYI7wW8w93fgqd2LN,Bachata Rosa,Natalie Cole,adult standards,0.672,0.424,0.486,0.77,0.0305,2e-06,0.205,111.914,-8.527000000000001,62
42CX3VhPsCG75BFp07r9Vj,I Won't Last A Day Without You,Carpenters,adult standards,0.453,0.221,0.459,0.794,0.045,0.0,0.102,82.199,-13.192,62
00CCi9yHJh7NjXcNT565Ja,You Make Me Feel Brand New,The Stylistics,adult standards,0.451,0.359,0.178,0.847,0.0247,2.97e-05,0.1369999999999999,76.015,-8.567,62
7odHgoLFi3GQ90E9PeraI3,Son of a Preacher Man,Dusty Springfield,adult standards,0.401,0.498,0.816,0.394,0.0757,0.0,0.13,181.701,-10.682,62
4xXMJbzVQSCyprr4PG5sBj,All I Want For Christmas (Is My Two Front Teeth),Nat King Cole Trio,adult standards,0.7709999999999999,0.158,0.504,0.895,0.0621,0.0,0.144,130.094,-10.374,62
5pkd9ib1RgbkAd1R9bIOCa,Cracklin' Rosie - Single Version,Neil Diamond,adult standards,0.562,0.503,0.846,0.319,0.0335,0.0,0.163,127.827,-14.836,62
4I4aQGNJ2HufloNtB65nxR,That's Amore,Dean Martin,adult standards,0.471,0.146,0.595,0.782,0.0309,0.0,0.0888,78.554,-13.6,62
5BFWQXNGPYadZxNKxY1UfU,Green Green Grass Of Home,Tom Jones,adult standards,0.5429999999999999,0.41,0.8170000000000001,0.157,0.0268,0.0,0.0996,95.363,-13.253,62
507IFqPuG8mBQoKebfGG9t,Long Tall Sally (The Thing),Little Richard,adult standards,0.474,0.608,0.888,0.755,0.0825,0.0,0.0928,184.694,-5.138999999999999,62
4Z4eU8yoBtBGIQPQrhCFr2,The Lady Is A Tramp - Remastered,Frank Sinatra,adult standards,0.551,0.144,0.648,0.515,0.0392,0.0,0.187,128.122,-13.883,62
75pBjCi8cxfkp4xd68uo6O,Let The Music Play - Single Version,Barry White,adult standards,0.537,0.812,0.752,0.0149,0.0472,0.0,0.153,99.323,-6.2570000000000014,62
7fQ3PYTYdu208fQ3JEm2U7,Ain't That A Kick In The Head,Dean Martin,adult standards,0.586,0.253,0.718,0.604,0.0538,0.0,0.3,108.168,-11.93,62
2345kZ5rt8eHjO8CFpx3Yi,Christmas Time,The Platters,adult standards,0.343,0.339,0.404,0.867,0.0283,3.75e-06,0.109,103.504,-9.282,62
1bYItjcPRtxZs6Ir71O5RB,(I Left My Heart) In San Francisco,Tony Bennett,adult standards,0.313,0.078,0.125,0.955,0.0332,4.48e-06,0.1689999999999999,128.065,-17.583,62
0aJcR4COHLndzrJya4nBBc,O Tannenbaum,Nat King Cole,adult standards,0.252,0.231,0.196,0.81,0.0369,0.000167,0.199,89.859,-14.181,62
